pet_id,name,age,gender,size,status,date_arrived,adopted_date,type_id,breed_id,shelter_id,snapshot_date,snapshot_file
3f581d4a-ecb7-40f7-8227-c4306036fa4f,Pet_5900,1,Female,Small,Adopted,2025-08-11,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,d7311d66-c62a-4d30-bb8f-3aae60dd207d,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
218dc84c-82c4-4a05-b5c6-e7d88f6b3a19,Pet_9453,15,Male,Small,Adopted,2025-09-22,2025-11-22,dc47c99b-8a16-4667-ab3f-ea339ece6697,4326ae87-1753-4d1b-9743-7338187ae611,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
01233f1b-6955-481e-b95f-670f77e18396,Pet_3730,0,Male,Medium,Adopted,2025-10-16,2025-11-21,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,1f1c8ccb-5fc3-4357-a9fc-2a5eff4b400e,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
25458428-0975-487b-9911-7989222cd514,Pet_2526,6,Female,Large,Adopted,2025-12-16,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,6c841531-0151-4d47-a3d8-57c9c3dd1448,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
31c9bfc6-fb34-4243-b6a2-2b9b08cca58d,Pet_2452,2,Male,Medium,Available,2025-07-29,,dc47c99b-8a16-4667-ab3f-ea339ece6697,acc6929e-bb51-458c-8f51-c7180434257a,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
6152748b-0a1d-4f39-9c3f-6bf49139bc90,Pet_3012,15,Male,Medium,Adopted,2025-11-29,2025-12-07,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e7d963d0-f431-4a68-af9a-6ca293262c2d,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
cd236bbd-4f08-4329-8add-02cd7af98803,Pet_3928,3,Male,Small,Adopted,2025-08-23,2025-11-18,dc47c99b-8a16-4667-ab3f-ea339ece6697,4a8dbd1b-89be-4e93-a914-3c1cb3a4af0d,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
e1df85ee-2a38-4ca8-9c0c-8c77c3ec1527,Pet_1051,9,Male,Medium,Pending,2025-08-15,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e7d963d0-f431-4a68-af9a-6ca293262c2d,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
9fa9de7b-e6c9-40d7-8110-f7e861d3a8da,Pet_1752,15,Female,Medium,Available,2025-09-22,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,b3109073-1613-4a35-a49d-2214b6d494b0,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
e010bfe4-b42e-4026-863e-140114997ba6,Pet_9694,9,Male,Small,Pending,2025-07-29,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,1f1c8ccb-5fc3-4357-a9fc-2a5eff4b400e,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
3a892127-7805-436c-8c29-69c81befebed,Pet_1492,11,Male,Large,Available,2025-07-05,,dc47c99b-8a16-4667-ab3f-ea339ece6697,2770f83d-478b-491d-bb79-71ac79d4a920,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
d643ee13-24bc-4362-a381-42e0d12f2943,Pet_6781,0,Female,Small,Adopted,2025-09-15,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e7d963d0-f431-4a68-af9a-6ca293262c2d,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
7174114e-2b62-4b49-8c4e-9ad670e3701b,Pet_9079,1,Female,Large,Available,2025-11-16,,dc47c99b-8a16-4667-ab3f-ea339ece6697,dd13d120-8a6d-46d3-9ccd-ca01c1208b51,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
da8b1d2a-bfbc-4465-80fc-d13484318442,Pet_1249,10,Male,Small,Adopted,2025-08-17,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,d56c4887-d338-417f-b819-3543ee5906be,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
69c526cb-2983-4994-9168-57102b25ab42,Pet_5544,11,Female,Small,Adopted,2025-12-08,2026-02-13,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6c0686e2-478b-4a48-96af-b628ea8dbbf2,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
94a5d0cc-7924-44e1-bf56-11e7416b3c48,Pet_8347,3,Male,Large,Adopted,2025-09-21,2025-10-20,dc47c99b-8a16-4667-ab3f-ea339ece6697,eb54b275-04fd-4545-bccc-f06ad68e60c1,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
5d285b4c-e1af-4394-be47-f17ab35c9c14,Pet_5182,8,Female,Medium,Pending,2025-08-21,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,63912480-21b8-4209-83b3-e9eff5f4ccff,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
bf302326-f142-4299-bde4-65cca2ad4546,Pet_5713,1,Male,Medium,Pending,2025-11-19,,dc47c99b-8a16-4667-ab3f-ea339ece6697,6c841531-0151-4d47-a3d8-57c9c3dd1448,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
fc8130a7-0204-4b73-a952-06a39a4bff34,Pet_1334,15,Female,Large,Adopted,2025-09-13,2025-09-28,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,c0b17046-cba1-4927-a6cf-e97a9f8f73ec,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
0c820037-85a4-44a2-ad8b-a928e18e6adf,Pet_3138,7,Male,Large,Adopted,2025-07-22,2025-08-16,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
20eec3d1-b584-4077-a5a4-e245a1921098,Pet_2370,10,Male,Large,Pending,2025-11-17,,dc47c99b-8a16-4667-ab3f-ea339ece6697,67caf719-6a1c-4822-b87f-10d497c70548,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
3aa99bf6-523d-471d-afb7-1877b0f63a1d,Pet_6152,1,Male,Large,Pending,2025-08-02,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,711aca00-e4da-416d-807c-b5c25fcab1d2,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
7aa5f505-9da6-4837-b45e-04e5bb97958f,Pet_4803,2,Female,Medium,Adopted,2025-07-09,2025-09-16,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,63912480-21b8-4209-83b3-e9eff5f4ccff,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
f4a0446e-5443-4065-89d0-b6c9a3a3f5f2,Pet_7675,11,Male,Large,Adopted,2025-09-14,2025-10-13,dc47c99b-8a16-4667-ab3f-ea339ece6697,d7311d66-c62a-4d30-bb8f-3aae60dd207d,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
3dc8179e-aedc-46ea-bc66-218d33447801,Pet_9062,0,Male,Small,Adopted,2025-09-13,2025-09-29,dc47c99b-8a16-4667-ab3f-ea339ece6697,d56c4887-d338-417f-b819-3543ee5906be,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
f52b7566-766f-4e5f-8551-834e0e724629,Pet_5829,8,Male,Medium,Pending,2025-08-30,,dc47c99b-8a16-4667-ab3f-ea339ece6697,4326ae87-1753-4d1b-9743-7338187ae611,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
5b102b23-1ea7-4562-abec-9910d8183640,Pet_2144,12,Male,Medium,Pending,2025-09-03,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,1f1c8ccb-5fc3-4357-a9fc-2a5eff4b400e,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
dfb55a37-deaa-41ac-8f61-d1d428fc1bd3,Pet_3833,5,Female,Small,Available,2025-12-23,,dc47c99b-8a16-4667-ab3f-ea339ece6697,eb54b275-04fd-4545-bccc-f06ad68e60c1,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
b9e4510a-ab32-4565-bfa4-3d6f0da885a7,Pet_4747,15,Male,Small,Available,2025-07-10,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6f52367b-0d5f-49d4-8ec0-38777e4c92a1,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
cbafbdfc-8fc6-4e05-b726-b51fa88f4f24,Pet_2754,1,Female,Medium,Pending,2025-10-14,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,63912480-21b8-4209-83b3-e9eff5f4ccff,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
209f8c40-38e3-4738-af6f-36ad55b95320,Pet_3075,8,Female,Small,Adopted,2025-09-12,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6d974b31-8d37-4813-9ea6-d04e24a7634a,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
b4ed9021-89c9-4913-b612-9a15c9412a07,Pet_5905,15,Female,Large,Available,2025-10-10,,dc47c99b-8a16-4667-ab3f-ea339ece6697,27af15ad-733a-4bd6-881d-3e6968be44e8,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
bc7684ff-98b4-46d6-a0b1-3c57563eac2e,Pet_6464,3,Female,Large,Adopted,2025-09-05,2025-10-21,dc47c99b-8a16-4667-ab3f-ea339ece6697,04c2400d-d6d2-4b05-b2a3-ce5385cf444f,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
6b17130b-7eaf-4410-923a-fc324e9484ab,Pet_7123,1,Female,Medium,Pending,2025-12-05,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,1f1c8ccb-5fc3-4357-a9fc-2a5eff4b400e,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
7aa0c4f4-06b6-4b47-9e06-f7516c7027a7,Pet_7871,14,Female,Large,Adopted,2025-12-25,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6d974b31-8d37-4813-9ea6-d04e24a7634a,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
6df30d43-5df9-46aa-a600-bf5eecaf227f,Pet_2434,11,Female,Small,Adopted,2025-07-23,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
3f9ed30a-75db-492f-8974-ea9336973744,Pet_7123,15,Male,Large,Available,2025-07-20,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cc3167c2-f05f-4313-b05f-1e3fa1cc7a3a,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
931f3e0d-e21b-4492-95e5-dda8ea07d6fb,Pet_8315,5,Male,Medium,Adopted,2025-09-16,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,eb54b275-04fd-4545-bccc-f06ad68e60c1,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
f79ed084-c746-4590-bea2-db1d0c3242f9,Pet_7738,0,Male,Medium,Adopted,2025-09-13,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,04c2400d-d6d2-4b05-b2a3-ce5385cf444f,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
68a6f198-69de-4e36-9be1-8f427a9bdd62,Pet_5942,14,Male,Large,Adopted,2025-12-21,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,dd13d120-8a6d-46d3-9ccd-ca01c1208b51,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
0d4517b4-4f6a-48de-8318-8fd3437d7c12,Pet_8509,12,Female,Small,Adopted,2025-11-13,2026-01-08,dc47c99b-8a16-4667-ab3f-ea339ece6697,04c2400d-d6d2-4b05-b2a3-ce5385cf444f,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
b0bd00a1-e7ac-4182-b038-41d29259b4cd,Pet_4125,4,Male,Large,Pending,2025-12-14,,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
bf17d4e3-3585-4efb-9727-5c1f5bb3a94a,Pet_2103,4,Male,Small,Available,2025-08-16,,dc47c99b-8a16-4667-ab3f-ea339ece6697,0f5de5f3-4c81-4252-98e1-05eb38d9eb15,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
bded17f7-c900-4216-bbf1-f672eb1a17e8,Pet_1651,5,Female,Large,Adopted,2025-10-25,2025-11-20,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,d367fc39-9ed9-4c6b-b922-6fa9a3d59d1d,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
efe75383-9a40-4b39-8d28-f36689a3267c,Pet_3194,4,Female,Medium,Available,2025-10-18,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e2b05c44-606c-416a-ba68-a896baadfb74,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
f9c7482c-1f5a-45f4-96f7-51e30ead6999,Pet_1567,12,Male,Large,Adopted,2025-12-05,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,04c2400d-d6d2-4b05-b2a3-ce5385cf444f,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
8176b86f-6f78-43e9-8480-a970cf35ae6d,Pet_3858,5,Male,Small,Adopted,2025-09-15,2025-12-05,dc47c99b-8a16-4667-ab3f-ea339ece6697,d7311d66-c62a-4d30-bb8f-3aae60dd207d,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
410c29af-32e3-436b-a2ff-34d237dfef2f,Pet_4707,15,Male,Medium,Adopted,2025-07-24,2025-07-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,27af15ad-733a-4bd6-881d-3e6968be44e8,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
b02509f8-5edc-4bab-a495-9893faadb02b,Pet_5111,3,Female,Medium,Available,2025-09-02,,dc47c99b-8a16-4667-ab3f-ea339ece6697,acc6929e-bb51-458c-8f51-c7180434257a,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
f56c4127-86ed-4da4-9048-c18faab91c3a,Pet_4317,11,Female,Large,Available,2025-09-27,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e2b05c44-606c-416a-ba68-a896baadfb74,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
f01a4ba5-8a0b-42c9-a6e7-1946448e85c9,Pet_5818,11,Female,Medium,Adopted,2025-11-18,2026-02-09,dc47c99b-8a16-4667-ab3f-ea339ece6697,0f5de5f3-4c81-4252-98e1-05eb38d9eb15,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
ff327052-c49b-402a-b5d1-ea62ee634911,Pet_9478,10,Male,Large,Available,2025-08-04,,dc47c99b-8a16-4667-ab3f-ea339ece6697,2770f83d-478b-491d-bb79-71ac79d4a920,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
34a70855-2335-4d52-83fb-9607761800d1,Pet_7358,11,Female,Small,Available,2025-09-25,,dc47c99b-8a16-4667-ab3f-ea339ece6697,433d6004-c694-44e1-9d4a-513a341dc6a9,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
6de5c8f9-3db7-4809-a2dc-a033a160cbf3,Pet_8685,10,Male,Small,Pending,2025-12-04,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e7d963d0-f431-4a68-af9a-6ca293262c2d,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
356b6fa9-5704-4ef2-8b5b-1aee9cd2cd2c,Pet_5238,7,Female,Small,Adopted,2025-10-25,2025-11-03,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,9ba7fb10-962f-4d77-ba61-7e20940c388d,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
47101fa0-339c-47d8-b9ab-da7a4c41edd9,Pet_9873,3,Female,Large,Available,2025-12-17,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,711aca00-e4da-416d-807c-b5c25fcab1d2,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
4db92187-84ca-4c62-8c48-cfcbd3eac2e8,Pet_9074,4,Male,Small,Pending,2025-07-13,,dc47c99b-8a16-4667-ab3f-ea339ece6697,0f5de5f3-4c81-4252-98e1-05eb38d9eb15,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
00dad1bc-5cb1-4430-8ffa-efcceadf7b4a,Pet_6629,11,Female,Medium,Adopted,2025-12-25,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e7d963d0-f431-4a68-af9a-6ca293262c2d,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
db1d0a06-2f32-4e50-a29d-4842dcbbb79e,Pet_1910,2,Female,Medium,Adopted,2025-07-17,2025-10-02,dc47c99b-8a16-4667-ab3f-ea339ece6697,2770f83d-478b-491d-bb79-71ac79d4a920,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
142d174c-3388-4832-b291-9a06cd9b67a5,Pet_2402,12,Male,Small,Available,2025-12-23,,dc47c99b-8a16-4667-ab3f-ea339ece6697,6c841531-0151-4d47-a3d8-57c9c3dd1448,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
d234e154-3351-4939-a04f-6fd07b3f1528,Pet_3755,14,Male,Small,Adopted,2025-10-06,2025-12-07,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6d8bc93a-8c49-4828-b34a-ca501a34c67b,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
1c735858-c257-4fcb-b6b3-c9b997e58593,Pet_8973,11,Male,Small,Available,2025-12-22,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,b3109073-1613-4a35-a49d-2214b6d494b0,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
e7be49c5-aa40-4931-8cfb-7019bcab684f,Pet_6412,8,Male,Large,Adopted,2025-12-22,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,c7051977-4d8f-433c-933c-8e6ec592d991,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
ec7814fc-b214-4ccf-9119-15e43171f87f,Pet_2095,1,Female,Medium,Pending,2025-08-15,,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
aa30be45-be3a-4893-a1bf-15f0b75b23ac,Pet_2765,4,Female,Medium,Available,2025-09-15,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,63912480-21b8-4209-83b3-e9eff5f4ccff,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
8079d08d-6ab3-45cb-b51a-5fcdfe6efb2c,Pet_3065,13,Female,Large,Pending,2025-10-15,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,9ad86cbd-8cdd-4987-a6ee-a96a6cbde307,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
9302560b-0f0e-421b-9026-6714b56c4621,Pet_6352,12,Female,Medium,Pending,2025-11-09,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cc3167c2-f05f-4313-b05f-1e3fa1cc7a3a,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
beda9a7d-008a-4632-af69-a765ac8cc7a0,Pet_8053,14,Male,Medium,Adopted,2025-08-09,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,6c841531-0151-4d47-a3d8-57c9c3dd1448,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
4e496810-c766-4fe3-abdf-7285af72c72c,Pet_8270,12,Male,Medium,Pending,2025-12-01,,dc47c99b-8a16-4667-ab3f-ea339ece6697,acc6929e-bb51-458c-8f51-c7180434257a,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
4fdc424f-39f5-45e2-8bf7-fee59bb071e6,Pet_5974,7,Female,Large,Pending,2025-08-24,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6d8bc93a-8c49-4828-b34a-ca501a34c67b,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
63d5b32b-4477-40c9-a96c-29efed1e197d,Pet_6875,0,Male,Medium,Pending,2025-09-04,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,6d8bc93a-8c49-4828-b34a-ca501a34c67b,10f8f88d-e4c7-4cff-9178-e536e3f3df12,2025-12-31,animals_snapshot_20251231_143114.csv
b067e4cd-4cd4-40f3-a753-68c0dcb52b4f,Pet_5612,8,Male,Large,Adopted,2025-08-09,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
5be2d38e-8d4d-450d-b265-64475961e898,Pet_8882,1,Female,Large,Available,2025-11-27,,dc47c99b-8a16-4667-ab3f-ea339ece6697,43b69617-bb3b-4660-9c3c-7ac39b5a5484,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
1971471b-3414-4ef2-80a5-8d370306410d,Pet_1511,6,Female,Medium,Adopted,2025-08-11,2025-09-03,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,cd9becf9-b784-46fb-b5aa-4a3934d83b5d,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
0da63c1e-e9a4-465a-a73a-6e8035ce1c1b,Pet_3594,0,Female,Large,Adopted,2025-08-08,2025-08-10,dc47c99b-8a16-4667-ab3f-ea339ece6697,dd13d120-8a6d-46d3-9ccd-ca01c1208b51,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
b32f3b36-db2d-482b-bd5d-14b8a6ffda2c,Pet_5977,4,Female,Large,Available,2025-11-05,,dc47c99b-8a16-4667-ab3f-ea339ece6697,acc6929e-bb51-458c-8f51-c7180434257a,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
7f288bd3-630d-4945-880c-30572b083819,Pet_4223,12,Male,Medium,Pending,2025-11-30,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,711aca00-e4da-416d-807c-b5c25fcab1d2,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
4b306b3c-af9a-434e-9012-f165c8243c9d,Pet_8870,8,Female,Medium,Pending,2025-08-28,,dc47c99b-8a16-4667-ab3f-ea339ece6697,433d6004-c694-44e1-9d4a-513a341dc6a9,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
b2809aac-d57e-4f73-b6b5-34a68ae0a6ff,Pet_6813,6,Female,Large,Adopted,2025-08-27,2025-09-30,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,b3109073-1613-4a35-a49d-2214b6d494b0,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
b6301dc3-303e-433e-93e4-bfdb0a629174,Pet_6423,13,Female,Medium,Adopted,2025-11-21,2025-12-31,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,d367fc39-9ed9-4c6b-b922-6fa9a3d59d1d,243b0906-b9ab-45f1-a1e7-5e5b0e6db74f,2025-12-31,animals_snapshot_20251231_143114.csv
847db7ac-6876-4db7-b3f8-846f46b9232a,Pet_6210,15,Male,Medium,Available,2025-09-20,,eeccbbc8-d85d-43cb-b98a-7e8e03f389b7,e2b05c44-606c-416a-ba68-a896baadfb74,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
ff8aab83-b1cf-4d8a-aec7-4288bdd12e2b,Pet_8510,3,Female,Large,Adopted,2025-12-10,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,4a8dbd1b-89be-4e93-a914-3c1cb3a4af0d,d09318e3-6265-440f-82ad-eb5630f8dc02,2025-12-31,animals_snapshot_20251231_143114.csv
3b63e4be-81a8-46d1-baa7-3571c12eec3b,Pet_7310,2,Female,Medium,Adopted,2025-12-25,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,eb54b275-04fd-4545-bccc-f06ad68e60c1,f0a1c196-83cc-4a38-99be-4ff540552b3d,2025-12-31,animals_snapshot_20251231_143114.csv
2ba15415-db39-4a78-af58-7d9a54096a23,Pet_3563,0,Female,Medium,Adopted,2025-08-10,2025-12-31,dc47c99b-8a16-4667-ab3f-ea339ece6697,dd13d120-8a6d-46d3-9ccd-ca01c1208b51,04cb58d9-2c08-47ab-ac7b-e3843630148e,2025-12-31,animals_snapshot_20251231_143114.csv
